date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:58:23	89023/89023	---MCZ	200	added ('OK')	text/html	etag:%221766836702-1%22	https://www.academie-francaise.fr/prix-thiers	./www.academie-francaise.fr/prix-thiers.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:24	31789/31789	---M-Z	200	added ('OK')	text/html	etag:%221766836703-1%22	https://www.academie-francaise.fr/prix-consuelo	./www.academie-francaise.fr/prix-consuelo.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:26	93249/93249	---MCZ	200	added ('OK')	text/html	etag:%221766836705-1%22	https://www.academie-francaise.fr/prix-eugene-carriere	./www.academie-francaise.fr/prix-eugene-carriere.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:28	76160/76160	---MCZ	200	added ('OK')	text/html	etag:%221766836706-1%22	https://www.academie-francaise.fr/prix-amic	./www.academie-francaise.fr/prix-amic.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:30	70768/70768	---MCZ	200	added ('OK')	text/html	etag:%221766836708-1%22	https://www.academie-francaise.fr/prix-mottart	./www.academie-francaise.fr/prix-mottart.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:32	43366/43366	---MCZ	200	added ('OK')	text/html	etag:%221766836710-1%22	https://www.academie-francaise.fr/prix-henri-de-regnier	./www.academie-francaise.fr/prix-henri-de-regnier.html	(from https://www.academie-francaise.fr/les-prix-prix-litteraires/prix-de-fondations)
11:58:35	193659/193659	---MCZ	200	added ('OK')	text/html	etag:%221766836712-1%22	https://www.academie-francaise.fr/prix-archon-desperouses	./www.academie-francaise.fr/prix-archon-desperouses.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:40	71664/71664	---MCZ	200	added ('OK')	text/html	etag:%221766836718-1%22	https://www.academie-francaise.fr/prix-artigue	./www.academie-francaise.fr/prix-artigue.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:43	32050/32050	---M-Z	200	added ('OK')	text/html	etag:%221766836722-1%22	https://www.academie-francaise.fr/prix-aurel	./www.academie-francaise.fr/prix-aurel.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:48	32384/32384	---M-Z	200	added ('OK')	text/html	etag:%221766836727-1%22	https://www.academie-francaise.fr/prix-balleroy	./www.academie-francaise.fr/prix-balleroy.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:52	45786/45786	---MCZ	200	added ('OK')	text/html	etag:%221766836731-1%22	https://www.academie-francaise.fr/prix-rene-bardet	./www.academie-francaise.fr/prix-rene-bardet.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:53	41584/41584	---MCZ	200	added ('OK')	text/html	etag:%221766836732-1%22	https://www.academie-francaise.fr/prix-jean-marc-bernard	./www.academie-francaise.fr/prix-jean-marc-bernard.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:54	38341/38341	---M-Z	200	added ('OK')	text/html	etag:%221766836732-1%22	https://www.academie-francaise.fr/prix-jean-bouscatel	./www.academie-francaise.fr/prix-jean-bouscatel.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:54	35811/35811	---M-Z	200	added ('OK')	text/html	etag:%221766836733-1%22	https://www.academie-francaise.fr/prix-broquette-gonin-poesie	./www.academie-francaise.fr/prix-broquette-gonin-poesie.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:55	50525/50525	---MCZ	200	added ('OK')	text/html	etag:%221766836734-1%22	https://www.academie-francaise.fr/prix-du-budget	./www.academie-francaise.fr/prix-du-budget.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:56	70129/70129	---MCZ	200	added ('OK')	text/html	etag:%221766836734-1%22	https://www.academie-francaise.fr/prix-auguste-capdeville	./www.academie-francaise.fr/prix-auguste-capdeville.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:57	50508/50508	---MCZ	200	added ('OK')	text/html	etag:%221766836736-1%22	https://www.academie-francaise.fr/prix-capuran	./www.academie-francaise.fr/prix-capuran.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:58:59	101770/101770	---MCZ	200	added ('OK')	text/html	etag:%221766836738-1%22	https://www.academie-francaise.fr/prix-jules-davaine	./www.academie-francaise.fr/prix-jules-davaine.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:00	30894/30894	---M-Z	200	added ('OK')	text/html	etag:%221766836739-1%22	https://www.academie-francaise.fr/prix-des-fondations-groupees	./www.academie-francaise.fr/prix-des-fondations-groupees.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:01	39690/39690	---M-Z	200	added ('OK')	text/html	etag:%221766836740-1%22	https://www.academie-francaise.fr/prix-pascal-forthuny	./www.academie-francaise.fr/prix-pascal-forthuny.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:03	36094/36094	---M-Z	200	added ('OK')	text/html	etag:%221766836742-1%22	https://www.academie-francaise.fr/prix-marie-havez-planque	./www.academie-francaise.fr/prix-marie-havez-planque.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:04	45927/45927	---MCZ	200	added ('OK')	text/html	etag:%221766836743-1%22	https://www.academie-francaise.fr/prix-emile-hinzelin	./www.academie-francaise.fr/prix-emile-hinzelin.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:06	71369/71369	---MCZ	200	added ('OK')	text/html	etag:%221766836745-1%22	https://www.academie-francaise.fr/prix-caroline-jouffroy-renault	./www.academie-francaise.fr/prix-caroline-jouffroy-renault.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:08	44183/44183	---MCZ	200	added ('OK')	text/html	etag:%221766836747-1%22	https://www.academie-francaise.fr/prix-henry-jousselin	./www.academie-francaise.fr/prix-henry-jousselin.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:09	45325/45325	---MCZ	200	added ('OK')	text/html	etag:%221766836748-1%22	https://www.academie-francaise.fr/prix-kastner-boursault	./www.academie-francaise.fr/prix-kastner-boursault.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:10	44649/44649	---MCZ	200	added ('OK')	text/html	etag:%221766836749-1%22	https://www.academie-francaise.fr/prix-paul-labbe-vauquelin	./www.academie-francaise.fr/prix-paul-labbe-vauquelin.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:12	40235/40235	---M-Z	200	added ('OK')	text/html	etag:%221766836751-1%22	https://www.academie-francaise.fr/prix-le-fevre-deumier	./www.academie-francaise.fr/prix-le-fevre-deumier.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:14	46513/46513	---MCZ	200	added ('OK')	text/html	etag:%221766836753-1%22	https://www.academie-francaise.fr/prix-amelie-mesureur-de-wally	./www.academie-francaise.fr/prix-amelie-mesureur-de-wally.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:16	65921/65921	---MCZ	200	added ('OK')	text/html	etag:%221766836754-1%22	https://www.academie-francaise.fr/prix-de-poesie	./www.academie-francaise.fr/prix-de-poesie.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:17	44803/44803	---MCZ	200	added ('OK')	text/html	etag:%221766836756-1%22	https://www.academie-francaise.fr/prix-alfred-de-pontecoulant	./www.academie-francaise.fr/prix-alfred-de-pontecoulant.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:18	46025/46025	---MCZ	200	added ('OK')	text/html	etag:%221766836757-1%22	https://www.academie-francaise.fr/prix-saint-cricq-theis	./www.academie-francaise.fr/prix-saint-cricq-theis.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:20	37571/37571	---M-Z	200	added ('OK')	text/html	etag:%221766836758-1%22	https://www.academie-francaise.fr/prix-sully-prudhomme	./www.academie-francaise.fr/prix-sully-prudhomme.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:22	42096/42096	---MCZ	200	added ('OK')	text/html	etag:%221766836760-1%22	https://www.academie-francaise.fr/prix-antony-valabregue	./www.academie-francaise.fr/prix-antony-valabregue.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:23	46633/46633	---MCZ	200	added ('OK')	text/html	etag:%221766836762-1%22	https://www.academie-francaise.fr/prix-juliette-de-wils	./www.academie-francaise.fr/prix-juliette-de-wils.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:25	36773/36773	---M-Z	200	added ('OK')	text/html	etag:%221766836764-1%22	https://www.academie-francaise.fr/prix-andre-barre	./www.academie-francaise.fr/prix-andre-barre.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:27	51597/51597	---MCZ	200	added ('OK')	text/html	etag:%221766836766-1%22	https://www.academie-francaise.fr/prix-alice-louis-barthou	./www.academie-francaise.fr/prix-alice-louis-barthou.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:29	45912/45912	---MCZ	200	added ('OK')	text/html	etag:%221766836767-1%22	https://www.academie-francaise.fr/prix-max-barthou	./www.academie-francaise.fr/prix-max-barthou.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:30	174971/174971	---MCZ	200	added ('OK')	text/html	etag:%221766836769-1%22	https://www.academie-francaise.fr/prix-bordin	./www.academie-francaise.fr/prix-bordin.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:32	49841/49841	---MCZ	200	added ('OK')	text/html	etag:%221766836771-1%22	https://www.academie-francaise.fr/prix-botta	./www.academie-francaise.fr/prix-botta.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:34	37247/37247	---M-Z	200	added ('OK')	text/html	etag:%221766836773-1%22	https://www.academie-francaise.fr/prix-boudenoot	./www.academie-francaise.fr/prix-boudenoot.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:35	35550/35550	---M-Z	200	added ('OK')	text/html	etag:%221766836774-1%22	https://www.academie-francaise.fr/prix-andre-jullien-du-breuil	./www.academie-francaise.fr/prix-andre-jullien-du-breuil.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:37	39399/39399	---MCZ	200	added ('OK')	text/html	etag:%221766836776-1%22	https://www.academie-francaise.fr/prix-brieux	./www.academie-francaise.fr/prix-brieux.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:39	349166/349166	---MCZ	200	added ('OK')	text/html	etag:%221766836778-1%22	https://www.academie-francaise.fr/prix-broquette-gonin-litterature	./www.academie-francaise.fr/prix-broquette-gonin-litterature.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:40	42075/42075	---MCZ	200	added ('OK')	text/html	etag:%221766836779-1%22	https://www.academie-francaise.fr/prix-calmann-levy	./www.academie-francaise.fr/prix-calmann-levy.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:44	36072/36072	---M-Z	200	added ('OK')	text/html	etag:%221766836783-1%22	https://www.academie-francaise.fr/prix-pol-comiant	./www.academie-francaise.fr/prix-pol-comiant.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:44	43223/43223	---MCZ	200	added ('OK')	text/html	etag:%221766836783-1%22	https://www.academie-francaise.fr/prix-dumas-millier	./www.academie-francaise.fr/prix-dumas-millier.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:46	70089/70089	---MCZ	200	added ('OK')	text/html	etag:%221766836784-1%22	https://www.academie-francaise.fr/prix-georges-dupau	./www.academie-francaise.fr/prix-georges-dupau.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:47	55374/55374	---MCZ	200	added ('OK')	text/html	etag:%221766836785-1%22	https://www.academie-francaise.fr/prix-durchon-louvet	./www.academie-francaise.fr/prix-durchon-louvet.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:49	51708/51708	---MCZ	200	added ('OK')	text/html	etag:%221766836683-1%22	https://www.academie-francaise.fr/prix-deloquence-0	./www.academie-francaise.fr/prix-deloquence-0.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:50	40288/40288	---MCZ	200	added ('OK')	text/html	etag:%221766836789-1%22	https://www.academie-francaise.fr/prix-estrade-delcros	./www.academie-francaise.fr/prix-estrade-delcros.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:52	52741/52741	---MCZ	200	added ('OK')	text/html	etag:%221766836791-1%22	https://www.academie-francaise.fr/prix-jules-favre	./www.academie-francaise.fr/prix-jules-favre.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:54	72975/72975	---MCZ	200	added ('OK')	text/html	etag:%221766836792-1%22	https://www.academie-francaise.fr/prix-paul-flat	./www.academie-francaise.fr/prix-paul-flat.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:55	31430/31430	---M-Z	200	added ('OK')	text/html	etag:%221766836794-1%22	https://www.academie-francaise.fr/prix-de-la-plus-grande-france	./www.academie-francaise.fr/prix-de-la-plus-grande-france.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:57	242584/242584	---MCZ	200	added ('OK')	text/html	etag:%221766836795-1%22	https://www.academie-francaise.fr/prix-marcelin-guerin	./www.academie-francaise.fr/prix-marcelin-guerin.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
11:59:58	39995/39995	---M-Z	200	added ('OK')	text/html	etag:%221766836797-1%22	https://www.academie-francaise.fr/prix-paul-hervieu	./www.academie-francaise.fr/prix-paul-hervieu.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:00:00	33656/33656	---M-Z	200	added ('OK')	text/html	etag:%221766836799-1%22	https://www.academie-francaise.fr/prix-jules-et-louis-jeanbernat	./www.academie-francaise.fr/prix-jules-et-louis-jeanbernat.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:00:01	44057/44057	---MCZ	200	added ('OK')	text/html	etag:%221766836800-1%22	https://www.academie-francaise.fr/prix-kornmann	./www.academie-francaise.fr/prix-kornmann.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
12:00:03	34804/34804	---M-Z	200	added ('OK')	text/html	etag:%221766836801-1%22	https://www.academie-francaise.fr/prix-pour-un-ouvrage-ecrit-en-langue-francaise-par-un-etranger	./www.academie-francaise.fr/prix-pour-un-ouvrage-ecrit-en-langue-francaise-par-un-etranger.html	(from https://www.academie-francaise.fr/les-prix-et-fondations-prix-litteraires-prix-anciens/prix-anciens)
